runId,condition,test,category,detail,report,reportSha256,responseSha256
i20-v10__reuse_sb__single_shot__static__r1,reuse_sb__single_shot__static,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__static__r1/submission-2/evaluation/report.json,72c6f2735fed09a123ea5ba988a776137d0154f1f7e08626a1d5c9dc3aa05007,3d009e14c3636efd0cd23a1ae0956a0551873fae9e5b9824bd0bde79a5c40526
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__generation_s__single_shot__none__r1,generation_s__single_shot__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r1/submission-2/evaluation/report.json,048627b8dfd69259c81dfde4f629f7cbf0a1edb8f286afa3ad0b3e6f959bad8a,80a01306d34b850a6a4e16e3976437187d0e6c4b0e945fb565842f1f6cc6d146
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r1/submission-3/evaluation/report.json,1d8a626ff66513b7385408175ab4ac62072d6816b39766c667bee1f079f6f2fd,ae6a4b2b31ad24bc69fb93b44ab569c0bc222e9387d6bd3b281790160e799b31
i20-v10__generation_s__single_shot__static__r1,generation_s__single_shot__static,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__static__r1/submission-3/evaluation/report.json,cfdbb9201c3ad85eebb9e03b6426c2f190e55da13a25702253e31e5c373daf8b,799e32ad581d99915fba8a34b7f47d796dfc81627bf45199a58596293c9b349c
i20-v10__generation_s__single_shot__static__r1,generation_s__single_shot__static,boundsRetainedEntries,other_fixture_failure,AssertionError: Valid record rejected.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__static__r1/submission-3/evaluation/report.json,cfdbb9201c3ad85eebb9e03b6426c2f190e55da13a25702253e31e5c373daf8b,799e32ad581d99915fba8a34b7f47d796dfc81627bf45199a58596293c9b349c
i20-v10__generation_s__single_shot__static__r1,generation_s__single_shot__static,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__static__r1/submission-3/evaluation/report.json,cfdbb9201c3ad85eebb9e03b6426c2f190e55da13a25702253e31e5c373daf8b,799e32ad581d99915fba8a34b7f47d796dfc81627bf45199a58596293c9b349c
i20-v10__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r2/submission-4/evaluation/report.json,0c30fba3de7e53e167522a532254a858a1c87c9a43efb40fbe4ac533121492a9,cab9449b21cfd5c891a320bdb204fdaa5180d859e0533b6fabab80dacf923964
i20-v10__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r2/submission-4/evaluation/report.json,0c30fba3de7e53e167522a532254a858a1c87c9a43efb40fbe4ac533121492a9,cab9449b21cfd5c891a320bdb204fdaa5180d859e0533b6fabab80dacf923964
i20-v10__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r2/submission-4/evaluation/report.json,0c30fba3de7e53e167522a532254a858a1c87c9a43efb40fbe4ac533121492a9,cab9449b21cfd5c891a320bdb204fdaa5180d859e0533b6fabab80dacf923964
i20-v10__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r2/submission-4/evaluation/report.json,0c30fba3de7e53e167522a532254a858a1c87c9a43efb40fbe4ac533121492a9,cab9449b21cfd5c891a320bdb204fdaa5180d859e0533b6fabab80dacf923964
i20-v10__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__reuse_sb__single_shot__none__r2/submission-4/evaluation/report.json,0c30fba3de7e53e167522a532254a858a1c87c9a43efb40fbe4ac533121492a9,cab9449b21cfd5c891a320bdb204fdaa5180d859e0533b6fabab80dacf923964
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__none__r2,generation_s__single_shot__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__none__r2/submission-3/evaluation/report.json,77b85d1190655148656e3c14c42d963d136d08846797e143eb445da4cfe7ec1e,9ff145fdfef72bf8fe6ed14f73124616a322208a67d3353596fab28d1be00b9b
i20-v10__generation_s__single_shot__static__r2,generation_s__single_shot__static,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__static__r2/submission-1/evaluation/report.json,d0883830728a46152139769ddbbb56afc0306afe749742c428e80328695e8e25,9f66c227a687ee4b4375b475c4389732c5f4534ff2ca36220b425b25c97935df
i20-v10__generation_s__single_shot__static__r2,generation_s__single_shot__static,boundsRetainedEntries,other_fixture_failure,AssertionError: Valid record rejected.,.local/iterations/i20-v10/runs/i20-v10__generation_s__single_shot__static__r2/submission-1/evaluation/report.json,d0883830728a46152139769ddbbb56afc0306afe749742c428e80328695e8e25,9f66c227a687ee4b4375b475c4389732c5f4534ff2ca36220b425b25c97935df
