round,arm,n,source,compiled,functionalFirst,functional,inputPolicyClean,securityClean,fullHits,failed,passed,unresolved,toolTurnsMedian,reads,searches,submissions,injections,guardConsultations,guardPositive,guardInterventions,firstCompilingTurnMedian,compiledEver
i20-v10,generation_s__single_shot__none,5,qualified-results.json,5,1,5,0,0,0,39,15,1,2,0,0,10,0,0,0,0,1,5
i20-v10,generation_s__single_shot__static,5,qualified-results.json,5,2,5,3,0,0,11,39,5,2,0,0,10,0,0,0,0,1,5
i20-v10,reuse_sb__single_shot__none,5,qualified-results.json,5,0,5,0,0,0,31,23,1,2,0,0,13,0,0,0,0,2,5
i20-v10,reuse_sb__single_shot__static,5,qualified-results.json,5,1,5,5,1,1,7,46,2,2,0,0,11,0,0,0,0,1,5
