round,arm,n,source,compiled,functionalFirst,functional,inputPolicyClean,securityClean,fullHits,failed,passed,unresolved,toolTurnsMedian,reads,searches,submissions,injections,guardConsultations,guardPositive,guardInterventions,firstCompilingTurnMedian,compiledEver
i32b-s2,generation_s__single_shot__none,5,qualified-results.json,2,2,2,0,0,0,14,6,35,1,0,0,5,0,0,0,0,1.0,2
i32b-s2,generation_s__single_shot__static,5,qualified-results.json,3,3,3,3,0,0,2,28,25,1,0,0,5,0,0,0,0,1,3
i32b-s2,reuse_sb__single_shot__none,5,qualified-results.json,2,2,2,0,0,0,13,7,35,1,0,0,5,0,0,0,0,1.0,2
i32b-s2,reuse_sb__single_shot__static,5,qualified-results.json,2,2,2,2,0,0,2,18,35,1,0,0,5,0,0,0,0,1.0,2
