runId,condition,submission,status,detail,requestSha256
i16-compact-confirmation__generation_s__single_shot__none__r1,generation_s__single_shot__none,1,invalid_changes,ApoMarioPanel.java: old_text matches 0 times; provide one unique exact anchor,06e61484ff5e90f32e28e25bcf9b6c06c383fc93f7e4ce90ab56a8717815c047
i16-compact-confirmation__reuse_sb__single_shot__static__r2,reuse_sb__single_shot__static,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,3757876fdf24bd4b3d49e6a7694884fc90127f73d79d3788d5b3faf9423fdb20
i16-compact-confirmation__reuse_sb__single_shot__static__r3,reuse_sb__single_shot__static,1,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,7fe7cb3105a564e99ec183ffd321be126f026ba3d04b95e55efab1631ae01f5f
i16-compact-confirmation__generation_s__single_shot__none__r4,generation_s__single_shot__none,1,invalid_changes,Missing required game integration edits: ApoMarioMenu.java,21ce5c5154c903a31f41247ec564d50fac704eb1008ca6b8dc92b8a889d82de0
i16-compact-confirmation__reuse_sb__single_shot__none__r5,reuse_sb__single_shot__none,1,invalid_changes,ApoMarioPanel.java: old_text matches 0 times; provide one unique exact anchor,b9ce25cf5d9e7931481b2f20ca832d54dbc89f6ea7219d9f661e82eaed1b10be
i16-compact-confirmation__reuse_sb__single_shot__none__r5,reuse_sb__single_shot__none,2,invalid_changes,ApoMarioLevel.java exists; edit it instead,2dc524bb1165bf6f12799d9b61459d734beee08fc0ffe1d427820ce351428493
