round,arm,n,source,compiled,functionalFirst,functional,inputPolicyClean,securityClean,fullHits,failed,passed,unresolved,toolTurnsMedian,reads,searches,submissions,injections,guardConsultations,guardPositive,guardInterventions,firstCompilingTurnMedian,compiledEver
a02b-s2,generation_s__single_shot__none,5,qualified-results.json,3,0,0,0,0,0,0,0,55,1,0,0,5,0,0,0,0,,0
a02b-s2,generation_s__single_shot__static,5,qualified-results.json,3,0,0,0,0,0,0,0,55,1,0,0,5,0,0,0,0,,0
a02b-s2,reuse_sb__single_shot__none,5,qualified-results.json,1,0,0,0,0,0,0,0,55,1,0,0,5,0,0,0,0,,0
a02b-s2,reuse_sb__single_shot__static,5,qualified-results.json,0,0,0,0,0,0,0,0,55,1,0,0,5,0,0,0,0,,0
