runId,condition,test,category,detail,report,reportSha256,responseSha256
i27-graph__generation_s__agentic__static-ast-advise__r1,generation_s__agentic__static-ast-advise,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__static-ast-advise__r1/submission-2/evaluation/report.json,ce9b16f720d68746e805d069f39b244023c7e9111ac58df58ab455ee78c96853,867a01c6b9eb514aaa953b519ecc55eca9922eb0bd8042cb34f9f074866e579f
i27-graph__generation_s__agentic__static-ast-advise__r1,generation_s__agentic__static-ast-advise,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__static-ast-advise__r1/submission-2/evaluation/report.json,ce9b16f720d68746e805d069f39b244023c7e9111ac58df58ab455ee78c96853,867a01c6b9eb514aaa953b519ecc55eca9922eb0bd8042cb34f9f074866e579f
i27-graph__generation_s__agentic__static-ast__r1,generation_s__agentic__static-ast,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__static-ast__r1/submission-4/evaluation/report.json,fca4e42eb50ab2e0600d5c28b0f7f793f6f048c27f82b755140d1807a491a93d,67f6044495a3b5192286437a398496512b1a162596ca2aa0a583465cc9b27381
i27-graph__generation_s__agentic__static-ast-guard__r1,generation_s__agentic__static-ast-guard,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__static-ast-guard__r1/submission-2/evaluation/report.json,215a6f864aee35a5eb4a953d60ae3879a494178a097588e74681a66947cfdb6f,8f2f08a52af7bf94081e17014753419d159865faabd528f46573d1743f991007
i27-graph__generation_s__agentic__none__r1,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,2b6ab4544c0f6406564f561e803f1f94d2f16643f8ddfe0b4ee52eaa48e186af,88560d0f493a2132239c6ead4733177178c1e8cfd6be90f687a89e5d50dc14cb
i27-graph__generation_s__agentic__none__r1,generation_s__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,2b6ab4544c0f6406564f561e803f1f94d2f16643f8ddfe0b4ee52eaa48e186af,88560d0f493a2132239c6ead4733177178c1e8cfd6be90f687a89e5d50dc14cb
i27-graph__generation_s__agentic__none__r1,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,2b6ab4544c0f6406564f561e803f1f94d2f16643f8ddfe0b4ee52eaa48e186af,88560d0f493a2132239c6ead4733177178c1e8cfd6be90f687a89e5d50dc14cb
i27-graph__generation_s__agentic__none__r1,generation_s__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,2b6ab4544c0f6406564f561e803f1f94d2f16643f8ddfe0b4ee52eaa48e186af,88560d0f493a2132239c6ead4733177178c1e8cfd6be90f687a89e5d50dc14cb
i27-graph__generation_s__agentic__none__r1,generation_s__agentic__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,2b6ab4544c0f6406564f561e803f1f94d2f16643f8ddfe0b4ee52eaa48e186af,88560d0f493a2132239c6ead4733177178c1e8cfd6be90f687a89e5d50dc14cb
i27-graph__generation_s__agentic__static__r2,generation_s__agentic__static,boundsRetainedEntries,other_fixture_failure,AssertionError: Valid record rejected.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__static__r2/submission-1/evaluation/report.json,c1e6fb335802dbdd369fbca357179f10d13791274d7eccc8a61862417429a2dc,62adbd45354ef838216a6a2a19e849e1ee7904051a48a2c17e12ecbc0d4ad3f3
i27-graph__generation_s__agentic__static__r2,generation_s__agentic__static,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__static__r2/submission-1/evaluation/report.json,c1e6fb335802dbdd369fbca357179f10d13791274d7eccc8a61862417429a2dc,62adbd45354ef838216a6a2a19e849e1ee7904051a48a2c17e12ecbc0d4ad3f3
i27-graph__generation_s__agentic__none__r2,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r2/submission-1/evaluation/report.json,ecad56de1856ed8afbbf9306bf6c25ee10911c7a4a7621f1b2bb9ae900ad9103,ce7693c071d3996a369c858635ce2092f9eb9401641aa4b4308443a38b883b50
i27-graph__generation_s__agentic__none__r2,generation_s__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r2/submission-1/evaluation/report.json,ecad56de1856ed8afbbf9306bf6c25ee10911c7a4a7621f1b2bb9ae900ad9103,ce7693c071d3996a369c858635ce2092f9eb9401641aa4b4308443a38b883b50
i27-graph__generation_s__agentic__none__r2,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i27-graph/runs/i27-graph__generation_s__agentic__none__r2/submission-1/evaluation/report.json,ecad56de1856ed8afbbf9306bf6c25ee10911c7a4a7621f1b2bb9ae900ad9103,ce7693c071d3996a369c858635ce2092f9eb9401641aa4b4308443a38b883b50
