runId,condition,submission,status,detail,requestSha256
i18-nofb-reuse__reuse_sb__single_shot__static__r1,reuse_sb__single_shot__static,1,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,8bcb58b5e1bd7040ea7acc462618f628ce45ea912302c83e034df076dff5ff42
i18-nofb-reuse__reuse_sb__single_shot__none__r1,reuse_sb__single_shot__none,2,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,dceabb6d784194788a3dab4ba5c0aac4e46f55bce140ff12d94a244c470fce59
i18-nofb-reuse__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,613f66ac94f8d6d3477449876fbb1bbd3440cf2929dfd912a489125da3ca23e3
i18-nofb-reuse__reuse_sb__single_shot__none__r2,reuse_sb__single_shot__none,3,invalid_changes,ApoMarioHighscore.java is not a supplied or newly created file,9cf74b4c14996909b416d749669e9756a34b88dbe734165a5af4462594dab7af
i18-nofb-reuse__reuse_sb__single_shot__static__r4,reuse_sb__single_shot__static,1,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,0388691c9cf7e88f13b5d9b06fd332319259b6212a86be2004728f97bc423ade
