round,arm,n,source,compiled,functionalFirst,functional,inputPolicyClean,securityClean,fullHits,failed,passed,unresolved,toolTurnsMedian,reads,searches,submissions,injections,guardConsultations,guardPositive,guardInterventions,firstCompilingTurnMedian,compiledEver
i30-v12,generation_s__agentic__none,5,qualified-results.json,5,2,5,0,0,0,21,29,5,10,11,25,11,0,0,0,0,9,5
i30-v12,generation_s__agentic__static,5,qualified-results.json,5,1,5,5,2,2,3,51,1,6,4,18,10,0,0,0,0,6,5
i30-v12,generation_s__agentic__static-guard,5,qualified-results.json,5,1,5,5,1,1,5,49,1,11,7,30,12,0,7,2,2,11,5
i30-v12,reuse_sb__agentic__none,5,qualified-results.json,5,3,5,0,0,0,31,19,5,8,10,21,7,0,0,0,0,8,5
i30-v12,reuse_sb__agentic__static,5,qualified-results.json,5,3,5,5,2,2,1,52,2,7,8,20,8,0,0,0,0,7,5
i30-v12,reuse_sb__agentic__static-guard,5,qualified-results.json,5,2,5,5,4,4,0,54,1,7,5,14,8,0,10,5,5,7,5
