runId,condition,test,category,detail,report,reportSha256,responseSha256
i26-graph__generation_s__agentic__none__r1,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,9b02d2c1657ae62011f524a4785a43885978809b7d3c0b73a3770aa7f31fe1e1,b7980c7455fd0bbaf0952b4027c1ca10d24e8aa1fa1be3d1e3e6e0794381e521
i26-graph__generation_s__agentic__none__r1,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,9b02d2c1657ae62011f524a4785a43885978809b7d3c0b73a3770aa7f31fe1e1,b7980c7455fd0bbaf0952b4027c1ca10d24e8aa1fa1be3d1e3e6e0794381e521
i26-graph__generation_s__agentic__none__r1,generation_s__agentic__none,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,9b02d2c1657ae62011f524a4785a43885978809b7d3c0b73a3770aa7f31fe1e1,b7980c7455fd0bbaf0952b4027c1ca10d24e8aa1fa1be3d1e3e6e0794381e521
i26-graph__generation_s__agentic__none__r1,generation_s__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,9b02d2c1657ae62011f524a4785a43885978809b7d3c0b73a3770aa7f31fe1e1,b7980c7455fd0bbaf0952b4027c1ca10d24e8aa1fa1be3d1e3e6e0794381e521
i26-graph__generation_s__agentic__none__r1,generation_s__agentic__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__none__r1/submission-1/evaluation/report.json,9b02d2c1657ae62011f524a4785a43885978809b7d3c0b73a3770aa7f31fe1e1,b7980c7455fd0bbaf0952b4027c1ca10d24e8aa1fa1be3d1e3e6e0794381e521
i26-graph__generation_s__agentic__static-guard__r1,generation_s__agentic__static-guard,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__static-guard__r1/submission-1/evaluation/report.json,232c693929fb798fdc490acd2cfc375310e6855f3e2a4922c011a5de9919a90f,b83f1066bbf7bc8c6f892d7263805035cd4312ae9d98318de30719e341a74862
i26-graph__generation_s__agentic__ast__r1,generation_s__agentic__ast,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__ast__r1/submission-3/evaluation/report.json,e9e0b6a1c5acc1e772ec2794717ab7c1158c4316cdcb617e8309d3b006e57fe5,83e408d02629764f79dc99bec54d34a21bb6feb16899804b6797c974899e375c
i26-graph__generation_s__agentic__ast__r1,generation_s__agentic__ast,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__ast__r1/submission-3/evaluation/report.json,e9e0b6a1c5acc1e772ec2794717ab7c1158c4316cdcb617e8309d3b006e57fe5,83e408d02629764f79dc99bec54d34a21bb6feb16899804b6797c974899e375c
i26-graph__generation_s__agentic__ast__r1,generation_s__agentic__ast,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__ast__r1/submission-3/evaluation/report.json,e9e0b6a1c5acc1e772ec2794717ab7c1158c4316cdcb617e8309d3b006e57fe5,83e408d02629764f79dc99bec54d34a21bb6feb16899804b6797c974899e375c
i26-graph__generation_s__agentic__ast__r1,generation_s__agentic__ast,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__ast__r1/submission-3/evaluation/report.json,e9e0b6a1c5acc1e772ec2794717ab7c1158c4316cdcb617e8309d3b006e57fe5,83e408d02629764f79dc99bec54d34a21bb6feb16899804b6797c974899e375c
i26-graph__generation_s__agentic__ast__r1,generation_s__agentic__ast,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i26-graph/runs/i26-graph__generation_s__agentic__ast__r1/submission-3/evaluation/report.json,e9e0b6a1c5acc1e772ec2794717ab7c1158c4316cdcb617e8309d3b006e57fe5,83e408d02629764f79dc99bec54d34a21bb6feb16899804b6797c974899e375c
